sale_id,customer_id,store_id,payment_mode,sale_date
35187,6040,6,Wallet,2024-12-21
35188,3567,2,Cash,2025-05-03
35189,1457,3,UPI,2024-10-05
35190,1110,4,UPI,2024-09-12
35191,1931,10,Cash,2025-02-07
35192,7704,1,UPI,2025-03-05
35193,623,10,Wallet,2025-01-04
35194,2338,2,Card,2024-09-04
35195,1259,7,Cash,2024-07-04
35196,6301,6,Card,2024-05-24
35197,4502,5,Card,2024-08-29
35198,7841,8,Cash,2024-06-24
35199,7290,3,Card,2025-01-24
35200,2024,8,Wallet,2024-12-14
35201,877,5,UPI,2024-05-25
35202,7191,9,Card,2025-01-23
35203,2527,9,Cash,2025-02-19
35204,8537,7,Cash,2025-01-28
35205,3673,3,Cash,2025-04-19
35206,1914,4,Card,2025-05-02
35207,2446,6,Wallet,2025-01-29
35208,8977,1,Cash,2024-09-09
35209,1488,2,UPI,2024-07-14
35210,4892,6,UPI,2025-02-27
35211,5235,9,Card,2025-03-09
35212,450,4,Wallet,2024-08-12
35213,1428,3,Cash,2025-02-12
35214,2596,8,UPI,2025-02-14
35215,2277,7,Wallet,2024-10-14
35216,5766,2,UPI,2025-02-05
35217,8436,10,Wallet,2024-11-10
35218,2113,4,Card,2025-04-06
35219,9138,10,Cash,2024-10-24
35220,1027,6,Card,2024-07-17
35221,9716,2,Cash,2025-02-27
35222,3693,6,UPI,2024-12-12
35223,3050,9,UPI,2024-12-12
35224,6147,4,Card,2024-08-16
35225,7585,10,Cash,2025-05-06
35226,7099,7,UPI,2024-07-11
35227,5880,9,Cash,2024-09-06
35228,8253,8,UPI,2025-01-19
35229,5054,2,Cash,2024-08-13
35230,3607,9,Card,2025-04-28
35231,6670,8,Cash,2025-05-02
35232,390,5,Card,2024-10-30
35233,4617,9,UPI,2025-04-02
35234,9868,6,Card,2025-03-04
35235,9970,9,Wallet,2024-05-31
35236,253,9,Card,2025-03-22
35237,8053,3,Card,2024-07-05
35238,3167,7,Cash,2025-03-18
35239,9907,4,UPI,2024-11-08
35240,696,4,Card,2024-10-29
35241,5924,7,Cash,2025-03-02
35242,4749,6,UPI,2025-03-17
35243,7866,4,Wallet,2024-10-03
35244,1506,5,UPI,2024-08-23
35245,2744,6,Wallet,2025-01-17
35246,4655,4,Wallet,2025-05-19
35247,7890,8,Wallet,2024-07-20
35248,1299,4,Card,2024-09-14
35249,4691,10,Wallet,2024-06-04
35250,3869,4,Cash,2024-07-28
35251,7601,10,Card,2025-04-16
35252,7201,10,Card,2024-12-04
35253,216,1,Cash,2024-09-01
35254,6245,6,Card,2025-05-18
35255,180,1,Card,2024-11-14
35256,2687,9,Wallet,2024-10-23
35257,7656,5,Cash,2024-07-26
35258,5580,2,UPI,2024-09-03
35259,377,9,UPI,2024-07-21
35260,6961,8,Wallet,2024-11-18
35261,8046,4,Card,2024-12-01
35262,1828,3,Cash,2024-10-12
35263,7773,4,Wallet,2024-07-24
35264,5853,10,UPI,2025-01-25
35265,7578,4,Wallet,2025-04-08
35266,2328,9,UPI,2025-03-27
35267,9695,6,Cash,2025-02-11
35268,8945,4,Card,2024-10-10
35269,7585,2,UPI,2024-10-11
35270,8442,9,UPI,2025-05-09
35271,7273,7,UPI,2024-08-28
35272,2821,5,Wallet,2025-03-12
35273,4737,2,Card,2025-03-01
35274,6471,1,Wallet,2024-12-27
35275,9082,7,UPI,2025-03-29
35276,5602,3,Cash,2025-01-30
35277,4867,8,UPI,2025-03-05
35278,6521,4,Card,2025-02-11
35279,2744,5,Card,2024-09-17
35280,4577,3,UPI,2025-04-19
35281,7184,7,Card,2024-07-30
35282,9949,4,Wallet,2024-06-24
35283,9969,1,Wallet,2024-11-11
35284,6401,5,Wallet,2025-01-06
35285,7756,2,UPI,2024-06-10
35286,3097,7,UPI,2024-11-04
35287,8022,2,Cash,2025-01-09
35288,8191,4,UPI,2024-08-31
35289,1086,2,Card,2025-03-05
35290,3730,7,Card,2024-09-03
35291,4329,3,UPI,2025-01-08
35292,1488,2,Cash,2024-10-27
35293,8541,2,Card,2024-11-02
35294,7454,2,Cash,2025-01-20
35295,8606,6,Card,2024-10-11
35296,7338,8,Cash,2024-12-21
35297,7103,7,Cash,2025-04-17
35298,1010,10,UPI,2024-09-04
35299,4383,1,Card,2024-09-21
35300,6706,3,Wallet,2024-11-26
35301,8974,8,Card,2024-10-02
35302,3080,8,UPI,2024-08-03
35303,4453,9,Wallet,2025-04-15
35304,2187,7,Cash,2024-12-16
35305,5631,5,Cash,2025-03-23
35306,9399,3,Wallet,2024-09-18
35307,4519,8,Card,2025-05-12
35308,305,5,Cash,2025-02-10
35309,5139,5,Card,2024-09-07
35310,3455,8,Cash,2024-11-04
35311,6083,8,Wallet,2025-04-23
35312,5350,8,Wallet,2025-01-29
35313,851,4,Wallet,2024-12-25
35314,5728,3,Card,2025-01-15
35315,8687,6,Cash,2025-03-30
35316,3556,5,Card,2024-10-23
35317,2675,10,Card,2024-08-23
35318,3431,5,Cash,2025-04-16
35319,7541,5,UPI,2025-05-09
35320,3150,3,Wallet,2024-06-25
35321,3348,7,Card,2024-10-24
35322,3950,5,Cash,2024-08-13
35323,505,4,Cash,2024-07-30
35324,7766,4,Cash,2024-12-18
35325,2655,7,Wallet,2025-04-16
35326,3407,1,Wallet,2024-12-30
35327,3518,8,UPI,2025-03-25
35328,5413,1,Wallet,2024-10-19
35329,5258,6,UPI,2024-08-19
35330,1580,4,Card,2024-10-25
35331,9954,7,Wallet,2025-03-06
35332,314,6,Cash,2024-09-03
35333,4316,5,UPI,2025-03-29
35334,2688,5,Card,2024-08-11
35335,7311,6,Cash,2024-10-28
35336,5524,7,Cash,2024-07-16
35337,9911,3,Cash,2025-01-28
35338,4500,3,Card,2025-02-15
35339,4575,7,UPI,2025-04-22
35340,6866,3,Cash,2024-08-03
35341,7728,7,Wallet,2025-01-22
35342,9016,2,Cash,2025-02-16
35343,4316,8,Card,2025-05-06
35344,2415,9,Card,2024-08-23
35345,5316,6,Wallet,2024-09-27
35346,4780,2,UPI,2025-01-07
35347,3821,9,Card,2025-01-09
35348,5807,5,UPI,2024-06-23
35349,1970,4,UPI,2024-11-17
35350,1760,7,UPI,2025-02-01
35351,3126,6,Card,2024-08-27
35352,6567,4,Card,2024-12-19
35353,7866,10,Wallet,2025-04-30
35354,2282,2,Wallet,2024-12-23
35355,5230,4,UPI,2025-04-22
35356,1124,1,Cash,2025-05-08
35357,5832,8,Card,2024-06-23
35358,1235,4,Cash,2024-12-09
35359,6877,2,Cash,2024-06-22
35360,7571,5,Wallet,2024-09-16
35361,5957,1,Card,2024-11-07
35362,675,2,Cash,2024-12-10
35363,5514,8,Card,2025-01-04
35364,2306,4,Cash,2024-10-30
35365,1269,9,Cash,2024-07-15
35366,5098,10,UPI,2024-08-27
35367,3222,4,UPI,2025-05-18
35368,4720,2,UPI,2024-09-25
35369,4195,8,Wallet,2025-04-20
35370,1250,10,Cash,2024-06-15
35371,4030,4,UPI,2024-12-24
35372,2861,8,Card,2024-09-18
35373,3514,2,Wallet,2025-01-07
35374,3220,4,Card,2024-07-19
35375,8371,1,Card,2024-06-17
35376,2200,8,Card,2025-02-05
35377,4931,6,Wallet,2025-01-16
35378,4678,2,UPI,2024-11-24
35379,5473,3,UPI,2025-05-12
35380,6709,6,Cash,2024-12-09
35381,7842,10,Cash,2024-09-21
35382,7831,9,Wallet,2025-02-05
35383,2530,10,Wallet,2024-10-11
35384,9128,7,UPI,2024-09-27
35385,7471,9,Card,2024-12-10
35386,9149,10,Card,2025-03-26
35387,2474,4,UPI,2024-09-23
35388,1086,8,Cash,2024-12-19
35389,7363,2,Card,2025-02-03
35390,4663,2,Card,2025-04-04
35391,3435,4,UPI,2024-06-14
35392,7729,3,UPI,2024-10-30
35393,2666,8,Cash,2024-11-30
35394,9294,2,Wallet,2024-06-03
35395,8476,4,Cash,2024-07-18
35396,4472,9,UPI,2025-04-12
35397,6520,9,Card,2024-09-16
35398,788,4,UPI,2024-11-26
35399,9049,3,Wallet,2024-11-24
35400,9891,1,Wallet,2024-09-13
35401,6906,1,Cash,2024-05-27
35402,7989,8,Card,2025-03-10
35403,7207,9,UPI,2024-07-22
35404,2134,9,UPI,2024-06-15
35405,2422,5,UPI,2024-10-20
35406,3932,2,Cash,2024-06-03
35407,6026,7,UPI,2024-10-26
35408,5328,4,Wallet,2024-08-05
35409,8817,10,Card,2024-06-20
35410,7127,4,Cash,2024-06-14
35411,9793,4,Card,2024-09-05
35412,8193,10,Wallet,2025-05-11
35413,4506,3,UPI,2025-03-24
35414,6882,4,UPI,2024-12-09
35415,9602,2,Cash,2025-04-22
35416,6524,9,Card,2025-03-22
35417,799,7,UPI,2025-03-18
35418,9135,1,Wallet,2024-12-07
35419,3463,5,Cash,2025-04-03
35420,7496,2,UPI,2024-09-16
35421,1328,3,Cash,2025-02-24
35422,7450,3,Card,2024-07-22
35423,8887,7,UPI,2024-08-31
35424,186,3,Cash,2024-09-19
35425,8670,7,Card,2025-02-18
35426,7032,8,Cash,2025-01-08
35427,6685,2,Wallet,2025-04-01
35428,9878,1,Card,2024-09-29
35429,9184,6,Cash,2025-03-23
35430,7592,9,UPI,2025-03-23
35431,2750,6,UPI,2024-06-19
35432,2946,8,Card,2024-11-04
35433,6563,5,Wallet,2025-04-13
35434,3399,8,UPI,2024-05-24
35435,8387,4,Wallet,2024-08-18
35436,8061,6,Wallet,2024-05-31
35437,79,8,Card,2025-02-01
35438,1122,1,UPI,2024-05-30
35439,3222,6,UPI,2025-05-16
35440,8978,8,UPI,2024-11-04
35441,2862,5,UPI,2024-11-19
35442,8639,3,UPI,2025-05-17
35443,4219,5,UPI,2024-12-02
35444,5730,3,Cash,2025-03-02
35445,2724,6,Wallet,2024-12-23
35446,9774,6,UPI,2025-01-09
35447,359,5,UPI,2024-11-24
35448,2287,7,UPI,2025-05-08
35449,1766,7,UPI,2024-12-13
35450,805,6,Card,2024-08-14
35451,5650,6,UPI,2024-08-25
35452,2731,4,Cash,2024-07-04
35453,5992,4,UPI,2025-03-20
35454,7826,3,UPI,2024-08-29
35455,143,10,Wallet,2024-11-02
35456,9316,7,Card,2024-08-30
35457,284,3,Cash,2025-01-08
35458,7093,9,Card,2024-08-26
35459,384,9,UPI,2025-03-04
35460,1579,6,Cash,2024-06-03
35461,2946,7,Cash,2024-06-07
35462,624,3,Cash,2025-01-22
35463,545,3,Card,2024-11-27
35464,7587,1,UPI,2025-01-03
35465,914,6,Wallet,2025-02-16
35466,2544,3,Cash,2024-07-09
35467,1748,1,Card,2024-06-18
35468,2164,8,Wallet,2025-04-27
35469,9236,8,Cash,2024-11-29
35470,9508,8,Wallet,2024-07-13
35471,1378,8,UPI,2025-05-05
35472,5709,5,Wallet,2024-05-29
35473,8415,7,Card,2025-01-01
35474,4532,3,Cash,2025-01-04
35475,2154,10,Cash,2024-08-01
35476,2700,2,Wallet,2025-02-24
35477,3321,6,Cash,2025-05-16
35478,567,1,UPI,2025-03-19
35479,2043,2,Card,2024-08-10
35480,8822,7,UPI,2024-09-06
35481,2736,9,Wallet,2025-03-18
35482,5474,7,Wallet,2025-05-04
35483,725,10,Cash,2024-05-26
35484,7820,8,Card,2025-04-12
35485,4049,8,Card,2025-05-02
35486,6981,10,Card,2025-02-04
35487,2899,3,Wallet,2024-10-28
35488,1465,6,Wallet,2024-11-10
35489,9500,2,Cash,2025-03-10
35490,5615,9,Card,2025-03-29
35491,7090,7,Wallet,2024-07-22
35492,154,3,Wallet,2025-05-06
35493,6764,6,UPI,2025-03-07
35494,6460,10,UPI,2025-02-09
35495,4067,1,Card,2024-07-07
35496,811,7,UPI,2024-07-19
35497,151,9,Cash,2024-11-19
35498,8138,5,Cash,2024-07-27
35499,9271,9,UPI,2024-08-29
35500,779,8,Card,2024-10-24
35501,4250,8,Wallet,2025-03-29
35502,3969,6,Wallet,2025-02-17
35503,7668,3,UPI,2025-02-22
35504,4597,4,Card,2025-05-05
35505,7358,1,Card,2024-06-02
35506,2554,6,Wallet,2025-01-27
35507,4104,7,Wallet,2025-05-12
35508,5805,10,Card,2024-12-09
35509,4565,9,Wallet,2024-09-17
35510,6465,5,Cash,2024-11-28
35511,6716,2,UPI,2024-09-20
35512,3679,7,Card,2024-09-23
35513,3706,7,UPI,2025-04-16
35514,3359,5,Cash,2025-04-02
35515,9045,2,Cash,2025-01-31
35516,4183,7,Cash,2024-10-06
35517,3966,1,Cash,2025-01-23
35518,5201,6,Cash,2024-12-24
35519,4630,6,Cash,2024-10-25
35520,6334,6,Card,2024-12-26
35521,7766,3,Wallet,2025-02-20
35522,5604,3,Cash,2024-09-15
35523,4475,1,Cash,2025-03-24
35524,8648,4,Cash,2024-06-04
35525,7176,7,UPI,2024-11-28
35526,230,1,Cash,2024-06-03
35527,6808,10,Wallet,2025-02-17
35528,5595,10,Cash,2024-12-29
35529,5020,2,Card,2024-09-26
35530,3478,10,Wallet,2024-12-22
35531,3359,2,Wallet,2024-05-28
35532,760,5,Card,2025-03-31
35533,9983,8,UPI,2025-03-16
35534,1367,5,Cash,2025-01-25
35535,8517,1,Card,2024-12-23
35536,877,1,Card,2025-01-19
35537,167,5,Cash,2025-04-20
35538,3665,2,Card,2024-12-21
35539,7464,3,Cash,2025-05-07
35540,8773,2,UPI,2024-07-14
35541,7351,9,Card,2024-10-04
35542,5696,5,Wallet,2024-09-05
35543,9992,1,Card,2024-08-12
35544,9302,3,Card,2024-09-27
35545,8053,8,Wallet,2024-11-22
35546,9365,4,Card,2024-06-16
35547,8964,8,Wallet,2024-07-20
35548,928,1,Card,2025-05-04
35549,8798,8,Cash,2024-11-25
35550,4101,10,Card,2025-02-22
35551,4095,9,Cash,2025-03-20
35552,6984,7,Wallet,2025-02-05
35553,7195,3,Cash,2024-06-07
35554,9194,2,Wallet,2024-07-31
35555,3974,1,UPI,2025-02-27
35556,7745,10,UPI,2024-05-31
35557,414,10,Card,2024-10-18
35558,5929,7,UPI,2025-03-23
35559,2015,1,Card,2024-09-17
35560,9680,6,Cash,2024-07-05
35561,8975,1,Wallet,2025-04-02
35562,8719,10,Cash,2024-07-20
35563,1,4,Card,2024-07-14
35564,8463,5,Cash,2025-02-26
35565,2532,1,Cash,2025-03-15
35566,1072,8,Cash,2025-05-18
35567,8886,7,Cash,2024-06-01
35568,2888,1,Cash,2024-08-23
35569,6517,5,Card,2024-09-17
35570,7906,4,Cash,2024-12-09
35571,1996,1,UPI,2025-04-01
35572,3578,4,Wallet,2025-05-12
35573,6210,4,UPI,2024-09-30
35574,1710,6,UPI,2025-01-26
35575,2100,4,Wallet,2024-08-18
35576,6118,5,Cash,2024-09-11
35577,8662,10,Card,2024-09-01
35578,2291,3,UPI,2025-03-05
35579,8529,7,Cash,2025-04-07
35580,7971,3,Wallet,2024-12-29
35581,756,5,Wallet,2024-10-30
35582,9912,2,Cash,2024-05-30
35583,7213,10,Card,2025-05-07
35584,2100,10,Card,2024-11-10
35585,413,8,Wallet,2024-08-15
35586,4104,4,Wallet,2025-02-15
35587,2994,1,Cash,2024-12-06
35588,247,2,UPI,2025-04-13
35589,7563,7,UPI,2025-05-14
35590,6978,7,Wallet,2024-05-21
35591,7507,2,UPI,2024-07-28
35592,8604,8,Cash,2025-04-14
35593,7096,1,Wallet,2024-07-03
35594,3368,4,Wallet,2024-05-25
35595,2690,8,Wallet,2025-03-04
35596,588,5,Cash,2025-04-06
35597,1469,8,UPI,2024-08-29
35598,233,8,Cash,2025-04-08
35599,6886,9,Wallet,2025-05-14
35600,8012,1,UPI,2024-06-25
35601,7141,1,UPI,2024-12-10
35602,1887,9,Cash,2024-08-11
35603,310,7,Card,2025-03-26
35604,8081,9,Cash,2024-05-20
35605,9136,2,Card,2024-08-24
35606,9100,8,Cash,2024-08-15
35607,2749,1,Cash,2024-11-28
35608,1601,4,Cash,2024-07-14
35609,546,8,UPI,2024-12-24
35610,3824,4,Card,2024-06-13
35611,3315,3,Wallet,2025-04-21
35612,4931,7,UPI,2025-02-27
35613,5730,5,Cash,2024-10-24
35614,7992,1,Cash,2024-09-13
35615,5562,4,Wallet,2024-08-20
35616,1842,4,Cash,2024-12-07
35617,1637,1,Wallet,2024-07-30
35618,7577,10,Wallet,2025-04-19
35619,1676,5,Cash,2024-08-05
35620,1791,2,Wallet,2024-11-05
35621,3145,8,Wallet,2024-07-29
35622,6968,9,UPI,2024-11-04
35623,156,2,Wallet,2025-01-27
35624,6915,10,Wallet,2024-07-03
35625,9126,10,UPI,2024-12-17
35626,8768,4,Wallet,2025-04-23
35627,9526,2,Wallet,2025-04-08
35628,3108,5,Cash,2025-04-28
35629,4344,7,Wallet,2025-04-10
35630,9644,5,Wallet,2024-10-10
35631,5164,5,Card,2025-04-16
35632,4549,2,Wallet,2024-07-28
35633,5239,3,Cash,2024-10-05
35634,7517,6,Card,2024-12-14
35635,6837,6,Card,2024-10-24
35636,940,1,UPI,2024-09-23
35637,9286,1,Wallet,2024-07-04
35638,7091,10,UPI,2025-05-01
35639,3942,9,UPI,2024-08-15
35640,4363,2,Card,2024-12-14
35641,1462,2,Wallet,2024-09-21
35642,7936,9,Card,2025-05-08
35643,9403,5,Cash,2024-10-21
35644,3299,6,Card,2024-05-24
35645,61,3,UPI,2024-11-01
35646,2216,7,UPI,2024-10-23
35647,6276,2,Card,2024-12-25
35648,4818,5,Card,2024-10-07
35649,4103,4,Cash,2024-06-18
35650,5832,8,Cash,2024-09-06
35651,251,2,UPI,2025-01-21
35652,1600,1,Card,2024-12-30
35653,7430,2,UPI,2025-04-18
35654,2168,2,Cash,2024-11-06
35655,6192,8,Cash,2024-07-22
35656,9478,1,UPI,2024-09-17
35657,9980,1,UPI,2025-03-12
35658,1469,10,Card,2024-07-21
35659,4034,1,Cash,2025-05-13
35660,1503,3,Cash,2024-11-20
35661,9447,5,UPI,2024-09-20
35662,6601,8,UPI,2025-01-03
35663,4815,8,UPI,2025-03-24
35664,5045,10,Card,2024-07-27
35665,28,5,Card,2025-05-14
35666,7899,5,UPI,2024-11-06
35667,9093,7,Card,2024-07-10
35668,9041,1,Cash,2024-09-26
35669,101,1,Card,2024-08-17
35670,4511,1,UPI,2025-03-04
35671,7395,8,UPI,2025-03-06
35672,3241,8,Wallet,2024-08-14
35673,1489,4,Wallet,2024-12-08
35674,1454,5,Cash,2024-07-03
35675,1802,7,Wallet,2025-03-18
35676,8085,6,Card,2024-06-03
35677,4560,2,Cash,2024-07-16
35678,6241,7,Wallet,2024-10-30
35679,7818,2,Cash,2024-05-30
35680,1516,4,Card,2024-07-25
35681,8216,4,Wallet,2025-02-12
35682,8588,5,Wallet,2025-03-10
35683,1428,1,Wallet,2024-05-25
35684,6086,3,Card,2024-08-04
35685,1014,8,UPI,2024-06-02
35686,7280,6,Wallet,2024-10-24
35687,4227,3,UPI,2024-11-07
35688,8612,2,UPI,2025-03-28
35689,3350,6,Card,2024-08-25
35690,6077,3,UPI,2024-11-18
35691,7758,7,UPI,2024-10-04
35692,5188,7,Cash,2024-12-25
35693,9619,2,UPI,2024-12-04
35694,7019,4,UPI,2024-07-07
35695,4271,3,UPI,2025-04-29
35696,8656,8,UPI,2025-05-02
35697,390,8,Cash,2025-04-10
35698,6892,4,Cash,2024-10-25
35699,136,4,Wallet,2024-05-31
35700,2457,6,Wallet,2024-12-19
35701,2272,6,UPI,2025-01-02
35702,8793,6,Wallet,2025-01-21
35703,7114,2,Wallet,2025-01-10
35704,8811,8,UPI,2024-09-13
35705,9769,7,UPI,2024-05-28
35706,6097,2,Card,2025-03-28
35707,7356,8,Card,2024-12-11
35708,5507,1,Wallet,2024-12-05
35709,8201,10,Card,2024-09-13
35710,9396,7,Cash,2025-02-23
35711,9914,6,Card,2024-06-20
35712,7612,9,Cash,2025-03-07
35713,8786,3,Cash,2025-01-04
35714,8798,9,UPI,2025-01-25
35715,6021,5,UPI,2025-03-09
35716,1470,5,Wallet,2024-08-20
35717,1696,6,Card,2024-09-13
35718,1307,3,Wallet,2025-04-17
35719,5333,4,UPI,2024-09-12
35720,9880,10,Cash,2024-11-29
35721,5798,6,UPI,2024-11-02
35722,3984,5,Card,2024-09-25
35723,9241,10,Card,2024-12-15
35724,1736,8,UPI,2025-05-15
35725,4329,7,Cash,2025-01-16
35726,3360,1,Wallet,2024-08-26
35727,8877,6,UPI,2024-06-02
35728,6328,5,UPI,2025-02-14
35729,9141,10,Wallet,2025-03-30
35730,6942,9,UPI,2024-12-23
35731,305,3,UPI,2024-10-14
35732,2398,4,Cash,2024-10-26
35733,6068,4,Wallet,2024-10-14
35734,2527,4,Cash,2024-09-20
35735,7160,9,UPI,2025-05-13
35736,187,8,Cash,2024-07-26
35737,1565,9,Cash,2024-11-14
35738,6814,4,UPI,2025-01-23
35739,1910,3,Cash,2025-01-20
35740,8470,5,Wallet,2024-09-20
35741,1483,2,Cash,2025-03-21
35742,7905,5,Cash,2024-10-22
35743,4883,2,Wallet,2024-11-17
35744,6979,10,UPI,2024-05-28
35745,9841,2,Cash,2024-10-02
35746,1925,7,Card,2024-10-26
35747,2699,10,Wallet,2024-11-08
35748,9490,4,Card,2024-10-05
35749,9544,6,Card,2025-04-27
35750,9410,9,Wallet,2024-09-30
35751,272,10,Cash,2025-01-11
35752,1324,3,Cash,2024-09-16
35753,7752,1,Cash,2024-05-27
35754,2244,3,Cash,2024-07-01
35755,2953,3,Wallet,2024-08-19
35756,331,3,Card,2024-07-13
35757,5872,4,Wallet,2025-03-07
35758,3558,3,UPI,2025-05-05
35759,7565,5,Cash,2024-11-02
35760,1828,8,UPI,2025-05-01
35761,7950,3,Wallet,2024-05-25
35762,7185,10,Cash,2024-09-18
35763,7873,6,Cash,2024-12-07
35764,2174,1,Card,2024-06-04
35765,3710,4,Card,2024-12-30
35766,130,1,UPI,2024-07-15
35767,5888,2,UPI,2024-12-22
35768,1559,3,Cash,2025-01-02
35769,3201,5,Cash,2025-03-14
35770,3725,9,Card,2024-06-10
35771,3534,9,Cash,2024-08-24
35772,5066,3,Wallet,2025-01-30
35773,9996,8,Cash,2024-07-23
35774,4694,2,Card,2024-06-27
35775,8807,9,Wallet,2024-11-15
35776,5263,4,Card,2025-02-21
35777,1865,2,Cash,2024-06-21
35778,688,5,UPI,2025-02-20
35779,7301,7,Card,2024-11-09
35780,6408,6,Card,2024-06-07
35781,4243,9,Card,2025-03-28
35782,5960,7,Cash,2024-12-19
35783,6024,6,UPI,2024-12-09
35784,6199,8,Cash,2024-09-26
35785,1618,7,Wallet,2025-04-01
35786,6081,7,Card,2024-12-20
35787,1900,8,UPI,2024-08-12
35788,2035,6,UPI,2025-01-15
35789,6323,10,UPI,2025-02-23
35790,7530,5,Card,2024-08-25
35791,7376,4,Card,2025-01-24
35792,3974,8,Wallet,2025-01-01
35793,726,9,Card,2024-09-12
35794,3504,9,Wallet,2024-12-02
35795,8032,4,Wallet,2024-10-16
35796,9370,9,Card,2025-01-19
35797,2341,2,Cash,2025-05-17
35798,6540,7,Card,2024-12-28
35799,3042,4,UPI,2024-08-21
35800,7101,4,UPI,2024-05-28
35801,1560,8,Wallet,2024-09-19
35802,401,3,Card,2024-10-04
35803,4211,5,Card,2025-04-29
35804,3332,5,Card,2024-05-26
35805,4972,3,UPI,2025-02-14
35806,1250,4,UPI,2025-05-17
35807,8806,9,Wallet,2024-12-03
35808,4227,3,Wallet,2025-03-08
35809,6408,10,Card,2024-11-07
35810,5644,9,UPI,2024-09-17
35811,1955,10,Wallet,2024-10-20
35812,6978,1,Card,2025-04-01
35813,8541,5,Card,2025-03-02
35814,8353,5,UPI,2024-07-31
35815,8306,9,Card,2025-04-13
35816,6162,8,UPI,2024-07-02
35817,7272,7,Wallet,2025-03-06
35818,5462,1,Wallet,2024-08-04
35819,9678,7,Cash,2024-08-15
35820,1629,2,Card,2024-11-20
35821,7981,9,UPI,2024-11-13
35822,4239,3,UPI,2025-03-10
35823,6597,9,Wallet,2024-10-26
35824,2499,5,Wallet,2024-11-05
35825,1996,4,Cash,2024-07-12
35826,596,5,Card,2024-11-14
35827,940,2,UPI,2024-12-29
35828,1300,8,Card,2024-12-23
35829,5415,8,Cash,2025-03-12
35830,9345,8,Wallet,2025-04-16
35831,3017,8,Card,2025-04-16
35832,9590,7,UPI,2025-04-27
35833,2870,2,Cash,2025-02-11
35834,9353,8,Wallet,2024-12-02
35835,6382,6,Card,2024-12-27
35836,8988,5,Card,2025-04-28
35837,4131,2,UPI,2025-01-02
35838,7464,3,UPI,2024-11-15
35839,2918,4,Cash,2025-05-03
35840,4354,4,UPI,2025-02-15
35841,4366,5,Cash,2025-05-06
35842,3119,2,Wallet,2025-03-18
35843,6750,9,UPI,2025-04-14
35844,9146,9,Card,2025-03-03
35845,9918,9,Cash,2025-05-14
35846,9703,5,Wallet,2025-01-13
35847,9779,4,Card,2024-08-14
35848,1742,9,UPI,2024-10-04
35849,2459,8,Wallet,2024-10-17
35850,6356,7,Wallet,2025-03-14
35851,9585,5,UPI,2024-08-01
35852,7064,8,Cash,2025-05-15
35853,3338,5,Card,2025-05-15
35854,6279,2,Card,2024-09-22
35855,6004,6,Wallet,2024-10-13
35856,790,2,Card,2024-10-10
35857,6459,10,Wallet,2024-08-01
35858,8492,9,UPI,2025-04-15
35859,1322,7,Cash,2025-02-25
35860,6423,3,UPI,2025-02-04
35861,4470,10,Cash,2025-04-05
35862,7656,8,Card,2024-12-22
35863,2110,1,Cash,2024-09-01
35864,7023,9,Wallet,2024-06-05
35865,2386,7,Wallet,2025-04-24
35866,3447,10,UPI,2024-08-23
35867,5086,2,Cash,2024-09-20
35868,7437,8,Wallet,2025-01-09
35869,619,6,UPI,2025-02-12
35870,4891,6,Card,2024-12-27
35871,9075,4,Wallet,2024-12-31
35872,1704,5,Wallet,2025-05-07
35873,7754,9,Wallet,2024-12-21
35874,2420,7,Cash,2024-08-09
35875,8700,1,Card,2025-02-10
35876,6372,2,Cash,2024-05-20
35877,1418,1,Wallet,2024-05-22
35878,6159,9,Cash,2024-06-25
35879,7149,10,Wallet,2024-10-19
35880,2861,1,UPI,2024-09-20
35881,2386,3,Card,2025-03-06
35882,9479,6,Wallet,2025-04-12
35883,926,6,UPI,2024-10-31
35884,6222,9,Card,2025-01-24
35885,229,9,Cash,2024-06-13
35886,1769,4,UPI,2024-08-23
35887,6592,1,Wallet,2024-10-16
35888,4543,10,Card,2024-11-20
35889,6576,9,Wallet,2025-05-12
35890,7337,2,UPI,2025-02-01
35891,4894,10,Cash,2025-01-01
35892,9426,10,Wallet,2024-10-27
35893,7427,4,Card,2024-09-10
35894,2597,7,Wallet,2024-08-14
35895,9502,2,Wallet,2024-08-31
35896,7222,9,Cash,2025-03-12
35897,8661,5,UPI,2025-01-05
35898,9046,10,UPI,2024-12-17
35899,6116,9,UPI,2024-11-02
35900,1124,9,UPI,2024-09-29
35901,1621,8,UPI,2025-04-28
35902,3975,3,UPI,2025-03-31
35903,7944,9,Wallet,2025-04-08
35904,3030,3,Card,2024-11-27
35905,1471,9,Card,2025-01-13
35906,8285,2,Wallet,2024-08-26
35907,1277,7,Wallet,2025-04-14
35908,9849,2,UPI,2024-06-02
35909,3111,5,UPI,2024-06-06
35910,4642,2,Card,2025-01-14
35911,3430,8,Cash,2024-06-16
35912,7177,2,UPI,2024-09-02
35913,8380,9,UPI,2025-04-28
35914,6789,2,Card,2024-11-22
35915,6283,4,Cash,2024-08-10
35916,9296,7,Cash,2024-12-22
35917,5376,9,UPI,2024-09-27
35918,2227,3,Cash,2024-11-02
35919,1281,2,Cash,2025-05-18
35920,4314,6,UPI,2024-08-10
35921,4094,1,Wallet,2024-10-17
35922,1341,5,Card,2025-02-09
35923,8783,8,Wallet,2024-11-15
35924,8871,3,Cash,2024-07-12
35925,8808,5,Card,2024-08-03
